"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","MDG_OCE","M49_OCE_MEL","Melanesia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.71","C, 1, 12","1.58","C, 2, 12","1.58","C, 3, 12","1.61","C, 4, 12","1.66","C, 5, 12","1.68","C, 6, 12","1.72","C, 7, 12","1.85","C, 8, 12","1.63","C, 9, 12","1.75","C, 10, 12","1.68","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_OCE_MEL","FJI","Fiji","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.56","C, 1, 12","1.52","C, 2, 12","1.46","C, 3, 12","1.69","C, 4, 12","1.89","C, 5, 12","1.86","C, 6, 12","2.03","C, 7, 12","1.94","C, 8, 12","1.68","C, 9, 12","1.56","C, 10, 12","1.52","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_OCE_MEL","PNG","Papua New Guinea","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","2.97","C, 1, 12","2.69","C, 2, 12","2.70","C, 3, 12","2.55","C, 4, 12","2.59","C, 5, 12","2.63","C, 6, 12","2.65","C, 7, 12","2.95","C, 8, 12","2.56","C, 9, 12","2.92","C, 10, 12","2.79","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_OCE_MEL","VUT","Vanuatu","True","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","3.20","C, 1, 12","3.15","C, 2, 12","3.50","C, 3, 12","3.99","C, 4, 12","4.23","C, 5, 12","4.37","C, 6, 12","4.45","C, 7, 12","4.91","C, 8, 12","3.88","C, 9, 12","4.13","C, 10, 12","4.27","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","MDG_OCE","M49_OCE_POL","Polynesia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","1.13","C, 1, 12","1.07","C, 2, 12","1.15","C, 3, 12","1.23","C, 4, 12","1.21","C, 5, 12","1.25","C, 6, 12","1.28","C, 7, 12","1.37","C, 8, 12","1.19","C, 9, 12","1.26","C, 10, 12","1.27","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_OCE_POL","WSM","Samoa","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","3.69","C, 1, 12","3.03","C, 2, 12","3.31","C, 3, 12","3.62","C, 4, 12","3.84","C, 5, 12","3.94","C, 6, 12","4.19","C, 7, 12","4.54","C, 8, 12","3.37","C, 9, 12","3.74","C, 10, 12","3.69","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","M49_OCE","SDG_OCE_ANZ","Australia and New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.98","C, 1, 12","0.95","C, 2, 12","0.94","C, 3, 12","1.00","C, 4, 12","1.00","C, 5, 12","1.02","C, 6, 12","0.90","C, 7, 12","1.04","C, 8, 12","0.90","C, 9, 12","0.99","C, 10, 12","0.94","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","SDG_OCE_ANZ","AUS","Australia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.99","C, 1, 12","0.95","C, 2, 12","0.94","C, 3, 12","1.02","C, 4, 12","1.00","C, 5, 12","1.02","C, 6, 12","0.90","C, 7, 12","1.06","C, 8, 12","0.91","C, 9, 12","1.02","C, 10, 12","0.96","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","0.91","C, 1, 12","0.90","C, 2, 12","0.94","C, 3, 12","0.91","C, 4, 12","0.98","C, 5, 12","1.00","C, 6, 12","0.91","C, 7, 12","0.92","C, 8, 12","0.89","C, 9, 12","0.77","C, 10, 12","0.78","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","","MDG_LLDC","Landlocked developing countries","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","4.91","C, 1, 12","4.93","C, 2, 12","4.76","C, 3, 12","4.87","C, 4, 12","4.73","C, 5, 12","4.59","C, 6, 12","4.52","C, 7, 12","4.44","C, 8, 12","4.15","C, 9, 12","4.32","C, 10, 12","4.15","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","","MDG_LDC","Least developed countries","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","4.05","C, 1, 12","4.08","C, 2, 12","3.95","C, 3, 12","4.09","C, 4, 12","","","","","","","","","","","","","",""
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRPG","SD","Material footprint per unit of GDP","","MDG_SIDS","Small island developing States","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Kilograms","Units","","","","","","","","","","","2.13","C, 6, 12","2.13","C, 7, 12","2.09","C, 8, 12","2.09","C, 9, 12","1.97","C, 10, 12","1.89","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","","MDG_WORLD","World","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","48,478,683,916.00","C, 1, 12","49,369,276,376.00","C, 2, 12","50,003,992,564.00","C, 3, 12","52,778,188,228.00","C, 4, 12","55,770,245,660.00","C, 5, 12","58,672,801,504.00","C, 6, 12","61,561,100,608.00","C, 7, 12","64,863,191,500.00","C, 8, 12","65,510,536,108.00","C, 9, 12","65,730,550,252.00","C, 10, 12","69,329,028,068.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","MDG_WORLD","SDG_NAEUR","Europe and Northern America","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","20,978,929,960.00","C, 1, 12","21,178,377,652.00","C, 2, 12","21,352,509,732.00","C, 3, 12","21,961,565,948.00","C, 4, 12","23,141,790,016.00","C, 5, 12","24,235,887,364.00","C, 6, 12","24,633,403,576.00","C, 7, 12","25,309,422,688.00","C, 8, 12","24,302,188,112.00","C, 9, 12","21,860,140,136.00","C, 10, 12","21,867,868,264.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","SDG_NAEUR","M49_NAM","Northern America","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","9,738,851,128.00","C, 1, 12","9,850,723,384.00","C, 2, 12","9,815,071,872.00","C, 3, 12","9,986,472,448.00","C, 4, 12","10,544,314,616.00","C, 5, 12","10,987,645,000.00","C, 6, 12","11,259,311,000.00","C, 7, 12","11,070,716,488.00","C, 8, 12","10,429,507,872.00","C, 9, 12","9,107,510,936.00","C, 10, 12","9,405,395,936.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_NAM","CAN","Canada","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","826,000,000.00","C, 1, 12","798,000,000.00","C, 2, 12","802,000,000.00","C, 3, 12","862,000,000.00","C, 4, 12","870,000,000.00","C, 5, 12","903,000,000.00","C, 6, 12","934,000,000.00","C, 7, 12","945,000,000.00","C, 8, 12","935,000,000.00","C, 9, 12","934,000,000.00","C, 10, 12","968,000,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_NAM","USA","United States of America","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","8,910,000,128.00","C, 1, 12","9,050,000,384.00","C, 2, 12","9,009,999,872.00","C, 3, 12","9,121,000,448.00","C, 4, 12","9,669,999,616.00","C, 5, 12","10,080,000,000.00","C, 6, 12","10,320,000,000.00","C, 7, 12","10,119,999,488.00","C, 8, 12","9,489,999,872.00","C, 9, 12","8,168,999,936.00","C, 10, 12","8,432,999,936.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR","M49_EUR_EE","Eastern Europe","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","2,103,740,100.00","C, 1, 12","2,317,250,000.00","C, 2, 12","2,347,208,000.00","C, 3, 12","2,455,530,968.00","C, 4, 12","2,688,982,800.00","C, 5, 12","2,842,711,468.00","C, 6, 12","2,990,640,500.00","C, 7, 12","3,379,265,864.00","C, 8, 12","3,330,308,368.00","C, 9, 12","2,996,156,632.00","C, 10, 12","3,022,917,832.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","BLR","Belarus","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","596,000.00","C, 1, 12","344,200.00","C, 2, 12","395,600.00","C, 3, 12","419,600.00","C, 4, 12","450,200.00","C, 5, 12","428,000.00","C, 6, 12","569,100.00","C, 7, 12","675,100.00","C, 8, 12","502,000.00","C, 9, 12","498,300.00","C, 10, 12","491,900.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","BGR","Bulgaria","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","33,770,000.00","C, 1, 12","40,310,000.00","C, 2, 12","42,670,000.00","C, 3, 12","51,340,000.00","C, 4, 12","63,700,000.00","C, 5, 12","70,400,000.00","C, 6, 12","80,800,000.00","C, 7, 12","88,200,000.00","C, 8, 12","92,900,000.00","C, 9, 12","83,300,000.00","C, 10, 12","76,600,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","CZE","Czechia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","173,100,000.00","C, 1, 12","180,300,000.00","C, 2, 12","193,700,000.00","C, 3, 12","198,700,000.00","C, 4, 12","207,000,000.00","C, 5, 12","213,000,000.00","C, 6, 12","212,000,000.00","C, 7, 12","224,700,000.00","C, 8, 12","233,900,000.00","C, 9, 12","229,000,000.00","C, 10, 12","223,200,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","HUN","Hungary","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","106,600,000.00","C, 1, 12","122,010,000.00","C, 2, 12","128,470,000.00","C, 3, 12","141,270,000.00","C, 4, 12","160,620,000.00","C, 5, 12","172,070,000.00","C, 6, 12","153,320,000.00","C, 7, 12","150,760,000.00","C, 8, 12","153,820,000.00","C, 9, 12","138,220,000.00","C, 10, 12","129,530,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","POL","Poland","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","525,000,000.00","C, 1, 12","513,000,000.00","C, 2, 12","518,000,000.00","C, 3, 12","516,000,000.00","C, 4, 12","556,000,000.00","C, 5, 12","568,000,000.00","C, 6, 12","583,000,000.00","C, 7, 12","636,000,000.00","C, 8, 12","645,000,000.00","C, 9, 12","595,000,000.00","C, 10, 12","628,000,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","MDA","Republic of Moldova","","True","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","224,100.00","C, 1, 12","175,800.00","C, 2, 12","202,400.00","C, 3, 12","261,400.00","C, 4, 12","362,600.00","C, 5, 12","443,500.00","C, 6, 12","651,400.00","C, 7, 12","890,700.00","C, 8, 12","1,436,400.00","C, 9, 12","1,568,300.00","C, 10, 12","1,865,900.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","ROU","Romania","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","154,840,000.00","C, 1, 12","226,600,000.00","C, 2, 12","212,700,000.00","C, 3, 12","231,500,000.00","C, 4, 12","245,900,000.00","C, 5, 12","272,200,000.00","C, 6, 12","295,300,000.00","C, 7, 12","454,900,000.00","C, 8, 12","337,100,000.00","C, 9, 12","287,100,000.00","C, 10, 12","289,800,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","RUS","Russian Federation","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","808,400,000.00","C, 1, 12","890,200,000.00","C, 2, 12","903,400,000.00","C, 3, 12","939,699,968.00","C, 4, 12","1,016,800,000.00","C, 5, 12","1,071,299,968.00","C, 6, 12","1,159,200,000.00","C, 7, 12","1,254,200,064.00","C, 8, 12","1,332,099,968.00","C, 9, 12","1,155,500,032.00","C, 10, 12","1,148,700,032.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","SVK","Slovakia","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","110,520,000.00","C, 1, 12","123,400,000.00","C, 2, 12","129,820,000.00","C, 3, 12","146,060,000.00","C, 4, 12","158,550,000.00","C, 5, 12","172,370,000.00","C, 6, 12","169,600,000.00","C, 7, 12","203,340,000.00","C, 8, 12","194,850,000.00","C, 9, 12","190,770,000.00","C, 10, 12","202,130,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR_EE","UKR","Ukraine","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","190,690,000.00","C, 1, 12","220,910,000.00","C, 2, 12","217,850,000.00","C, 3, 12","230,280,000.00","C, 4, 12","279,600,000.00","C, 5, 12","302,500,000.00","C, 6, 12","336,200,000.00","C, 7, 12","365,600,000.00","C, 8, 12","338,700,000.00","C, 9, 12","315,200,000.00","C, 10, 12","322,600,000.00","C, 11, 12"
"12","12.2","12.2.1","C200202","Material footprint, material footprint per capita, and material footprint per GDP","EN_MAT_FTPRTN","SD","Material footprint","M49_EUR","M49_EUR_NE","Northern Europe","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Metric Tons","Millions","2,165,632,936.00","C, 1, 12","2,093,391,064.00","C, 2, 12","2,140,053,000.00","C, 3, 12","2,206,380,000.00","C, 4, 12","2,317,619,936.00","C, 5, 12","2,467,720,064.00","C, 6, 12","2,533,369,936.00","C, 7, 12","2,632,580,000.00","C, 8, 12","2,481,680,000.00","C, 9, 12","2,163,543,000.00","C, 10, 12","2,194,316,064.00","C, 11, 12"
